skill_name,skill_category,skill_aliases
Tableau Integration,IT Skills,"tableau,tableau integration,tableau professional"
Tableau Integration,IT Skills,"tableau,tableau integration,tableau expert"
Tableau Integration,IT Skills,"tableau,tableau integration,tableau lead"
Tableau Integration,IT Skills,"tableau,tableau integration,tableau senior"
Tableau Administration,IT Skills,"tableau,tableau administration,tableau basic"
Tableau Administration,IT Skills,"tableau,tableau administration,tableau advanced"
Tableau Administration,IT Skills,"tableau,tableau administration,tableau professional"
Tableau Administration,IT Skills,"tableau,tableau administration,tableau expert"
Tableau Administration,IT Skills,"tableau,tableau administration,tableau lead"
Tableau Administration,IT Skills,"tableau,tableau administration,tableau senior"
SQL,IT Skills,sql
SQL Management,IT Skills,"sql,sql management,sql basic"
SQL Management,IT Skills,"sql,sql management,sql advanced"
SQL Management,IT Skills,"sql,sql management,sql professional"
SQL Management,IT Skills,"sql,sql management,sql expert"
SQL Management,IT Skills,"sql,sql management,sql lead"
SQL Management,IT Skills,"sql,sql management,sql senior"
SQL Operations,IT Skills,"sql,sql operations,sql basic"
SQL Operations,IT Skills,"sql,sql operations,sql advanced"
SQL Operations,IT Skills,"sql,sql operations,sql professional"
SQL Operations,IT Skills,"sql,sql operations,sql expert"
SQL Operations,IT Skills,"sql,sql operations,sql lead"
SQL Operations,IT Skills,"sql,sql operations,sql senior"
SQL Strategy,IT Skills,"sql,sql strategy,sql basic"
SQL Strategy,IT Skills,"sql,sql strategy,sql advanced"
SQL Strategy,IT Skills,"sql,sql strategy,sql professional"
SQL Strategy,IT Skills,"sql,sql strategy,sql expert"
SQL Strategy,IT Skills,"sql,sql strategy,sql lead"
SQL Strategy,IT Skills,"sql,sql strategy,sql senior"
SQL Planning,IT Skills,"sql,sql planning,sql basic"
SQL Planning,IT Skills,"sql,sql planning,sql advanced"
SQL Planning,IT Skills,"sql,sql planning,sql professional"
SQL Planning,IT Skills,"sql,sql planning,sql expert"
SQL Planning,IT Skills,"sql,sql planning,sql lead"
SQL Planning,IT Skills,"sql,sql planning,sql senior"
SQL Execution,IT Skills,"sql,sql execution,sql basic"
SQL Execution,IT Skills,"sql,sql execution,sql advanced"
SQL Execution,IT Skills,"sql,sql execution,sql professional"
SQL Execution,IT Skills,"sql,sql execution,sql expert"
SQL Execution,IT Skills,"sql,sql execution,sql lead"
SQL Execution,IT Skills,"sql,sql execution,sql senior"
SQL Analysis,IT Skills,"sql,sql analysis,sql basic"
SQL Analysis,IT Skills,"sql,sql analysis,sql advanced"
SQL Analysis,IT Skills,"sql,sql analysis,sql professional"
SQL Analysis,IT Skills,"sql,sql analysis,sql expert"
SQL Analysis,IT Skills,"sql,sql analysis,sql lead"
SQL Analysis,IT Skills,"sql,sql analysis,sql senior"
SQL Optimization,IT Skills,"sql,sql optimization,sql basic"
SQL Optimization,IT Skills,"sql,sql optimization,sql advanced"
SQL Optimization,IT Skills,"sql,sql optimization,sql professional"
SQL Optimization,IT Skills,"sql,sql optimization,sql expert"
SQL Optimization,IT Skills,"sql,sql optimization,sql lead"
SQL Optimization,IT Skills,"sql,sql optimization,sql senior"
SQL Coordination,IT Skills,"sql,sql coordination,sql basic"
SQL Coordination,IT Skills,"sql,sql coordination,sql advanced"
SQL Coordination,IT Skills,"sql,sql coordination,sql professional"
SQL Coordination,IT Skills,"sql,sql coordination,sql expert"
SQL Coordination,IT Skills,"sql,sql coordination,sql lead"
SQL Coordination,IT Skills,"sql,sql coordination,sql senior"
SQL Supervision,IT Skills,"sql,sql supervision,sql basic"
SQL Supervision,IT Skills,"sql,sql supervision,sql advanced"
SQL Supervision,IT Skills,"sql,sql supervision,sql professional"
SQL Supervision,IT Skills,"sql,sql supervision,sql expert"
SQL Supervision,IT Skills,"sql,sql supervision,sql lead"
SQL Supervision,IT Skills,"sql,sql supervision,sql senior"
SQL Implementation,IT Skills,"sql,sql implementation,sql basic"
SQL Implementation,IT Skills,"sql,sql implementation,sql advanced"
SQL Implementation,IT Skills,"sql,sql implementation,sql professional"
SQL Implementation,IT Skills,"sql,sql implementation,sql expert"
SQL Implementation,IT Skills,"sql,sql implementation,sql lead"
SQL Implementation,IT Skills,"sql,sql implementation,sql senior"
SQL Development,IT Skills,"sql,sql development,sql basic"
SQL Development,IT Skills,"sql,sql development,sql advanced"
SQL Development,IT Skills,"sql,sql development,sql professional"
SQL Development,IT Skills,"sql,sql development,sql expert"
SQL Development,IT Skills,"sql,sql development,sql lead"
SQL Development,IT Skills,"sql,sql development,sql senior"
SQL Integration,IT Skills,"sql,sql integration,sql basic"
SQL Integration,IT Skills,"sql,sql integration,sql advanced"
SQL Integration,IT Skills,"sql,sql integration,sql professional"
SQL Integration,IT Skills,"sql,sql integration,sql expert"
SQL Integration,IT Skills,"sql,sql integration,sql lead"
SQL Integration,IT Skills,"sql,sql integration,sql senior"
SQL Administration,IT Skills,"sql,sql administration,sql basic"
SQL Administration,IT Skills,"sql,sql administration,sql advanced"
SQL Administration,IT Skills,"sql,sql administration,sql professional"
SQL Administration,IT Skills,"sql,sql administration,sql expert"
SQL Administration,IT Skills,"sql,sql administration,sql lead"
SQL Administration,IT Skills,"sql,sql administration,sql senior"
Python,IT Skills,python
Python Management,IT Skills,"python,python management,python basic"
Python Management,IT Skills,"python,python management,python advanced"
Python Management,IT Skills,"python,python management,python professional"
Python Management,IT Skills,"python,python management,python expert"
Python Management,IT Skills,"python,python management,python lead"
Python Management,IT Skills,"python,python management,python senior"
Python Operations,IT Skills,"python,python operations,python basic"
Python Operations,IT Skills,"python,python operations,python advanced"
Python Operations,IT Skills,"python,python operations,python professional"
Python Operations,IT Skills,"python,python operations,python expert"
Python Operations,IT Skills,"python,python operations,python lead"
Python Operations,IT Skills,"python,python operations,python senior"
Python Strategy,IT Skills,"python,python strategy,python basic"
Python Strategy,IT Skills,"python,python strategy,python advanced"
Python Strategy,IT Skills,"python,python strategy,python professional"
Python Strategy,IT Skills,"python,python strategy,python expert"
Python Strategy,IT Skills,"python,python strategy,python lead"
Python Strategy,IT Skills,"python,python strategy,python senior"
Python Planning,IT Skills,"python,python planning,python basic"
Python Planning,IT Skills,"python,python planning,python advanced"
Python Planning,IT Skills,"python,python planning,python professional"
Python Planning,IT Skills,"python,python planning,python expert"
Python Planning,IT Skills,"python,python planning,python lead"
Python Planning,IT Skills,"python,python planning,python senior"
Python Execution,IT Skills,"python,python execution,python basic"
Python Execution,IT Skills,"python,python execution,python advanced"
Python Execution,IT Skills,"python,python execution,python professional"
Python Execution,IT Skills,"python,python execution,python expert"
Python Execution,IT Skills,"python,python execution,python lead"
Python Execution,IT Skills,"python,python execution,python senior"
Python Analysis,IT Skills,"python,python analysis,python basic"
Python Analysis,IT Skills,"python,python analysis,python advanced"
Python Analysis,IT Skills,"python,python analysis,python professional"
Python Analysis,IT Skills,"python,python analysis,python expert"
Python Analysis,IT Skills,"python,python analysis,python lead"
Python Analysis,IT Skills,"python,python analysis,python senior"
Python Optimization,IT Skills,"python,python optimization,python basic"
Python Optimization,IT Skills,"python,python optimization,python advanced"
Python Optimization,IT Skills,"python,python optimization,python professional"
Python Optimization,IT Skills,"python,python optimization,python expert"
Python Optimization,IT Skills,"python,python optimization,python lead"
Python Optimization,IT Skills,"python,python optimization,python senior"
Python Coordination,IT Skills,"python,python coordination,python basic"
Python Coordination,IT Skills,"python,python coordination,python advanced"
Python Coordination,IT Skills,"python,python coordination,python professional"
Python Coordination,IT Skills,"python,python coordination,python expert"
Python Coordination,IT Skills,"python,python coordination,python lead"
Python Coordination,IT Skills,"python,python coordination,python senior"
Python Supervision,IT Skills,"python,python supervision,python basic"
Python Supervision,IT Skills,"python,python supervision,python advanced"
Python Supervision,IT Skills,"python,python supervision,python professional"
Python Supervision,IT Skills,"python,python supervision,python expert"
Python Supervision,IT Skills,"python,python supervision,python lead"
Python Supervision,IT Skills,"python,python supervision,python senior"
Python Implementation,IT Skills,"python,python implementation,python basic"
Python Implementation,IT Skills,"python,python implementation,python advanced"
Python Implementation,IT Skills,"python,python implementation,python professional"
Python Implementation,IT Skills,"python,python implementation,python expert"
Python Implementation,IT Skills,"python,python implementation,python lead"
Python Implementation,IT Skills,"python,python implementation,python senior"
Python Development,IT Skills,"python,python development,python basic"
Python Development,IT Skills,"python,python development,python advanced"
Python Development,IT Skills,"python,python development,python professional"
Python Development,IT Skills,"python,python development,python expert"
Python Development,IT Skills,"python,python development,python lead"
Python Development,IT Skills,"python,python development,python senior"
Python Integration,IT Skills,"python,python integration,python basic"
Python Integration,IT Skills,"python,python integration,python advanced"
Python Integration,IT Skills,"python,python integration,python professional"
Python Integration,IT Skills,"python,python integration,python expert"
Python Integration,IT Skills,"python,python integration,python lead"
Python Integration,IT Skills,"python,python integration,python senior"
Python Administration,IT Skills,"python,python administration,python basic"
Python Administration,IT Skills,"python,python administration,python advanced"
Python Administration,IT Skills,"python,python administration,python professional"
Python Administration,IT Skills,"python,python administration,python expert"
Python Administration,IT Skills,"python,python administration,python lead"
Python Administration,IT Skills,"python,python administration,python senior"
R Programming,IT Skills,r programming
R Programming Management,IT Skills,"r programming,r programming management,r programming basic"
R Programming Management,IT Skills,"r programming,r programming management,r programming advanced"
R Programming Management,IT Skills,"r programming,r programming management,r programming professional"
R Programming Management,IT Skills,"r programming,r programming management,r programming expert"
R Programming Management,IT Skills,"r programming,r programming management,r programming lead"
R Programming Management,IT Skills,"r programming,r programming management,r programming senior"
R Programming Operations,IT Skills,"r programming,r programming operations,r programming basic"
R Programming Operations,IT Skills,"r programming,r programming operations,r programming advanced"
R Programming Operations,IT Skills,"r programming,r programming operations,r programming professional"
R Programming Operations,IT Skills,"r programming,r programming operations,r programming expert"
R Programming Operations,IT Skills,"r programming,r programming operations,r programming lead"
R Programming Operations,IT Skills,"r programming,r programming operations,r programming senior"
R Programming Strategy,IT Skills,"r programming,r programming strategy,r programming basic"
R Programming Strategy,IT Skills,"r programming,r programming strategy,r programming advanced"
R Programming Strategy,IT Skills,"r programming,r programming strategy,r programming professional"
R Programming Strategy,IT Skills,"r programming,r programming strategy,r programming expert"
R Programming Strategy,IT Skills,"r programming,r programming strategy,r programming lead"
R Programming Strategy,IT Skills,"r programming,r programming strategy,r programming senior"
R Programming Planning,IT Skills,"r programming,r programming planning,r programming basic"
R Programming Planning,IT Skills,"r programming,r programming planning,r programming advanced"
R Programming Planning,IT Skills,"r programming,r programming planning,r programming professional"
R Programming Planning,IT Skills,"r programming,r programming planning,r programming expert"
R Programming Planning,IT Skills,"r programming,r programming planning,r programming lead"
R Programming Planning,IT Skills,"r programming,r programming planning,r programming senior"
R Programming Execution,IT Skills,"r programming,r programming execution,r programming basic"
R Programming Execution,IT Skills,"r programming,r programming execution,r programming advanced"
R Programming Execution,IT Skills,"r programming,r programming execution,r programming professional"
R Programming Execution,IT Skills,"r programming,r programming execution,r programming expert"
R Programming Execution,IT Skills,"r programming,r programming execution,r programming lead"
R Programming Execution,IT Skills,"r programming,r programming execution,r programming senior"
